image path,title,price,image url
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\8936225390041.jpg,"Phương Pháp Học Tập Feynman - 5 Bước Giúp Bạn Học Nhanh, Nhớ Lâu, Tiến Bộ Vượt Bậc",104.720đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8936225390041.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\b_a-1----k_-n_ng-_ng-x_-th_ng-minh.jpg,Kỹ Năng Ứng Xử Thông Minh,91.630đ,https://cdn0.fahasa.com/media/catalog/product/b/_/b_a-1----k_-n_ng-_ng-x_-th_ng-minh.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\ngo_i-truy_n_mu_i_b_a-tr_c_1.jpg,Muối - Sự Hồi Sinh Nơi Sâu Thẳm Vụn Vỡ (Ngoại Truyện),23.100đ,https://cdn0.fahasa.com/media/catalog/product/n/g/ngo_i-truy_n_mu_i_b_a-tr_c_1.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\db5a1a69d04c77122e5d.jpg,Sống Giàu,169.150đ,https://cdn0.fahasa.com/media/catalog/product/d/b/db5a1a69d04c77122e5d.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\8934974186427.jpg,Vĩ Đại Do Lựa Chọn (Tái Bản 2023),138.600đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8934974186427.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\8934974180630.jpg,Đừng Bao Giờ Đi Ăn Một Mình (Tái Bản 2022),121.800đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8934974180630.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\bia_1_suc-manh-cua-eq.jpg,Sức Mạnh Của EQ - Đánh Thức Trí Tuệ Cảm Xúc - Làm Chủ Ngôn Ngữ - Thu Phục Lòng Người,76.230đ,https://cdn0.fahasa.com/media/catalog/product/b/i/bia_1_suc-manh-cua-eq.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\b_a-nhung-don-tam-ly-trong-thuyet-phuc.jpg,Những Đòn Tâm Lý Trong Thuyết Phục (Tái Bản 2023),176.330đ,https://cdn0.fahasa.com/media/catalog/product/b/_/b_a-nhung-don-tam-ly-trong-thuyet-phuc.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\image_239651.jpg,Tuổi Trẻ Đáng Giá Bao Nhiêu (Tái Bản 2021),73.800đ,https://cdn0.fahasa.com/media/catalog/product/i/m/image_239651.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\8935088555741_1_1.jpg,Binh Pháp Tôn Tử (Tái Bản 2022),230.400đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8935088555741_1_1.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\8934974203742.jpg,Phản Biện Như Một Chuyên Gia - Lập Luận Sắc Bén Và Tư Duy Hiệu Quả,109.200đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8934974203742.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\8932000133988.jpg,Sức Mạnh Của Sự Tử Tế (Tái Bản 2023),85.280đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8932000133988.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\b_a-trc-y_u-m_nh-trc-_-01_2.jpg,"Yêu Mình Trước Đã, Yêu Đời Để Sau (Tái Bản)",83.930đ,https://cdn0.fahasa.com/media/catalog/product/b/_/b_a-trc-y_u-m_nh-trc-_-01_2.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\b_a_12_5.jpg,Vừa Du Lịch Vừa Kiếm Tiền,41.000đ,https://cdn0.fahasa.com/media/catalog/product/b/_/b_a_12_5.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\8935235233263.jpg,Cư Xử Như Đàn Bà Suy Nghĩ Như Đàn Ông (Tái Bản Có Bổ Sung),89.380đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8935235233263.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\8934974199847.jpg,1% Nỗ Lực,79.800đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8934974199847.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\bandatgiabaonhieu.jpg,Bạn Đắt Giá Bao Nhiêu? (Tái Bản 2021),91.630đ,https://cdn0.fahasa.com/media/catalog/product/b/a/bandatgiabaonhieu.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\8935280914148.jpg,Karma - Nghiệp: Chỉ Dẫn Kiến Tạo Vận Mệnh Của Một Yogi,119.200đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8935280914148.jpg
